4.334071997105640173e-02,-4.515195369030390593e-02,2.170767004341656037e-04,-5.209840810419683055e-03
-4.002351664254832908e-04,-4.504341534008682313e-02,1.085383502170689241e-04,-6.295224312590455562e-03
-4.359849855282200981e-02,-4.515195369030390593e-02,1.085383502170689241e-04,-6.512301013024600349e-03
-4.500949710564401685e-02,-4.102749638205498844e-02,-8.465991316931972821e-03,0.000000000000000000e+00
-4.490095875542693404e-02,-7.597684515195379795e-04,-7.380607814761214192e-03,-2.170767004341517259e-04
-4.511803545586108577e-02,4.059334298118669193e-02,-6.512301013024607288e-03,-2.170767004341517259e-04
-4.088503979739509242e-02,4.493487698986975420e-02,0.000000000000000000e+00,6.837916063675827938e-03
-8.343885672937867426e-04,4.493487698986975420e-02,-5.426917510854001314e-04,7.272069464544131390e-03
4.192972141823442245e-02,4.493487698986975420e-02,-2.170767004341656037e-04,8.357452966714903897e-03
4.507733357452964329e-02,4.167872648335746444e-02,6.946454413892910740e-03,0.000000000000000000e+00
4.496879522431257437e-02,4.341534008683173296e-04,7.706222865412448719e-03,2.170767004341517259e-04
4.496879522431257437e-02,-4.167872648335745056e-02,7.272069464544117512e-03,1.085383502170758629e-04
2.456358538350214560e-02,-4.504341534008682313e-02,1.085383502170689241e-04,-5.752532561505069308e-03
-2.254205861070913974e-02,-4.493487698986975420e-02,1.085383502170828018e-04,-6.186685962373372760e-03
-4.500949710564401685e-02,-2.007959479015918730e-02,-7.706222865412434841e-03,2.170767004341586648e-04
-4.479242040520985124e-02,2.018813314037627704e-02,-7.706222865412448719e-03,-1.085383502170828018e-04
-2.058836830680176033e-02,4.493487698986975420e-02,-2.170767004341517259e-04,7.380607814761228069e-03
2.532335383502168358e-02,4.526049204052098873e-02,-3.256150506512345277e-04,8.248914616497834973e-03
4.496879522431257437e-02,2.192474674384950473e-02,9.551374819102731450e-03,1.085383502170689241e-04
4.486025687409547769e-02,-2.246743849493487016e-02,8.683068017366152302e-03,-1.085383502170828018e-04
3.465765195369027718e-02,-4.504341534008682313e-02,2.170767004341656037e-04,-6.512301013024607288e-03
1.208167510853833115e-02,-4.504341534008682313e-02,3.256150506512345277e-04,-6.295224312590455562e-03
-1.168822358900145630e-02,-4.493487698986975420e-02,1.085383502170689241e-04,-6.837916063675827938e-03
-3.296174023154849198e-02,-4.504341534008682313e-02,6.512301013024551777e-04,-6.946454413892910740e-03
-4.490095875542693404e-02,-3.115050651230100859e-02,-8.683068017366138425e-03,1.085383502170758629e-04
-4.479242040520985124e-02,-1.085383502170766956e-02,-8.357452966714903897e-03,-1.085383502170689241e-04
-4.500949710564401685e-02,9.334298118668607480e-03,-8.140376266280738293e-03,-5.426917510853862536e-04
-4.500949710564401685e-02,2.963096960926193957e-02,-7.814761215629517643e-03,-3.256150506512206499e-04
-3.035681982633865739e-02,4.493487698986975420e-02,-3.256150506512345277e-04,7.597684515195365917e-03
-9.951609985528242497e-03,4.515195369030391981e-02,-5.426917510853723758e-04,7.706222865412434841e-03
1.305852026049200698e-02,4.493487698986975420e-02,-3.256150506512067722e-04,8.140376266280766049e-03
3.433203690303904265e-02,4.493487698986975420e-02,2.170767004341656037e-04,8.465991316932000577e-03
4.496879522431257437e-02,3.115050651230101553e-02,8.465991316931958943e-03,0.000000000000000000e+00
4.518587192474671221e-02,9.551374819102759206e-03,9.551374819102759206e-03,5.426917510853723758e-04
4.518587192474671221e-02,-1.248191027496381444e-02,9.551374819102759206e-03,1.085383502170689241e-04
4.496879522431257437e-02,-3.223589001447177416e-02,1.063675832127350396e-02,2.170767004341517259e-04
