-1.594157018813324722e-03,-4.504341534008682313e-02,0.000000000000000000e+00,-7.272069464544145267e-03
-4.479242040520985124e-02,-8.683068017366069036e-04,-9.225759768451524678e-03,-4.341534008683034518e-04
2.855915340086806475e-03,4.493487698986975420e-02,-2.170767004341378481e-04,8.683068017366138425e-03
4.518587192474671221e-02,-3.147612156295220842e-03,9.768451519536897054e-03,4.341534008683034518e-04
2.195866497829229713e-02,-4.482633863965267140e-02,5.426917510854001314e-04,-8.465991316931986699e-03
-2.764336107091174000e-02,-4.504341534008682313e-02,-1.085383502170828018e-04,-7.489146164978296993e-03
-4.490095875542693404e-02,-2.431259044862517371e-02,-9.117221418234441876e-03,0.000000000000000000e+00
-4.500949710564401685e-02,2.626628075253256700e-02,-1.009406657018813158e-02,2.170767004341517259e-04
-2.384451881331405010e-02,4.526049204052098873e-02,-4.341534008683173296e-04,9.117221418234441876e-03
2.760265918958029752e-02,4.493487698986975420e-02,2.170767004341378481e-04,8.900144717800304028e-03
4.518587192474671221e-02,2.344428364688856681e-02,1.128798842257597301e-02,-1.085383502170689241e-04
4.486025687409547769e-02,-2.637481910274963592e-02,1.193921852387844207e-02,-3.256150506512275888e-04
3.422349855282197373e-02,-4.515195369030390593e-02,2.170767004341656037e-04,-9.008683068017366014e-03
1.067067655571632412e-02,-4.504341534008682313e-02,3.256150506512345277e-04,-8.357452966714910836e-03
-1.418460564399423585e-02,-4.526049204052098179e-02,2.170767004341656037e-04,-7.814761215629524582e-03
-3.773742764109987158e-02,-4.515195369030390593e-02,2.170767004341517259e-04,-7.706222865412448719e-03
-4.511803545586108577e-02,-3.473227206946453982e-02,-9.008683068017372952e-03,5.426917510853862536e-04
-4.500949710564401685e-02,-1.204775687409551099e-02,-8.683068017366124547e-03,1.085383502170828018e-04
-4.490095875542693404e-02,1.237337192474674552e-02,-9.985528219971048780e-03,2.170767004341517259e-04
-4.511803545586108577e-02,3.646888567293778138e-02,-1.183068017366135927e-02,-6.512301013024690555e-04
-3.437273878437049901e-02,4.515195369030391981e-02,1.085383502170828018e-04,9.551374819102745328e-03
-6.912536179450090579e-03,4.471780028943560248e-02,-5.426917510853723758e-04,9.876989869753993734e-03
1.718297756874093141e-02,4.471780028943560248e-02,-4.341534008683034518e-04,9.442836468885690282e-03
3.834795586107089815e-02,4.482633863965268528e-02,2.170767004341378481e-04,9.551374819102745328e-03
4.475171852387840876e-02,3.364688856729378119e-02,1.128798842257597301e-02,-4.341534008683034518e-04
4.507733357452964329e-02,1.009406657018813158e-02,1.074529667149060064e-02,-1.085383502170689241e-04
4.496879522431257437e-02,-1.476121562952242838e-02,1.150506512301011086e-02,-1.085383502170758629e-04
4.507733357452964329e-02,-3.494934876989869155e-02,1.345875542691751803e-02,2.170767004341517259e-04
4.030164616497827756e-02,-4.504341534008682313e-02,2.170767004341378481e-04,-9.551374819102752267e-03
-4.207896164978293385e-02,-4.482633863965267140e-02,-1.085383502170828018e-04,-8.791606367583214288e-03
-4.500949710564401685e-02,-4.070188133140376086e-02,-9.008683068017359075e-03,0.000000000000000000e+00
-4.479242040520985124e-02,4.135311143270622991e-02,-1.183068017366135927e-02,2.170767004341517259e-04
-4.023380969609263724e-02,4.504341534008683701e-02,1.085383502170828018e-04,9.442836468885662526e-03
4.225533646888565698e-02,4.515195369030391981e-02,2.170767004341378481e-04,9.768451519536883176e-03
4.496879522431257437e-02,3.950795947901591942e-02,1.085383502170766956e-02,1.085383502170828018e-04
4.518587192474671221e-02,-4.167872648335745056e-02,1.335021707670044910e-02,0.000000000000000000e+00
